"","school_id","child_age","child_sex","father_education","mother_education","m_sec_t1","m_sec_t2","m_sec_t3","f_sec_t1","f_sec_t2","f_sec_t3","c_er_t1","c_er_t2","c_er_t3","mc_att_t1","mc_att_t2","mc_att_t3","fc_att_t1","fc_att_t2","fc_att_t3","rel_length","child_age","child_sex"
"119",5.2,3.75633127994524,1,"college education","college education",3.3,1.1,NA,2.6,3.7,NA,3.83333333333333,3.6,NA,3.09090909090909,3.09090909090909,NA,2.72727272727273,2.69197166467801,NA,10,3.75633127994524,1
"120",10.1,2.91581108829569,0,"college education","college education",4.8,NA,NA,3.4,NA,NA,NA,NA,3.83333333333333,2.81818181818182,NA,NA,2.54545454545455,NA,NA,12.5833333333333,2.91581108829569,0
"121",13.2,4.54483230663929,1,"college education","college education",1.9,2.4,2.4,2,2.1,3.2,3.66666666666667,4,3.33333333333333,3.81818181818182,3.90909090909091,3.81818181818182,3.27272727272727,3.27272727272727,3.36363636363636,18,4.54483230663929,1
"122",3.3,3.72073921971253,1,"college education","college education",2.2,NA,NA,3.4,NA,NA,4,4,4,2.72727272727273,NA,NA,2,NA,NA,23.8576697681487,3.72073921971253,1
"123",15.1,3.25530458590007,0,"high school","high school",1.9,4,3.4,1.75,1.5,NA,3.66666666666667,3.33333333333333,3.83333333333333,3,2.81818181818182,2.81818181818182,2.18181818181818,2.63636363636364,NA,6,3.25530458590007,0
"124",7.2,4.07939767282683,0,"high school","high school",3.2,3.3,2.7,3.55,2.1,2.8,2,2.16666666666667,2.66666666666667,2.54545454545455,2.54545454545455,3.09090909090909,2.63636363636364,3.36363636363636,2.45454545454545,11.6271465523029,4.07939767282683,0
"125",1.1,4.08487337440109,0,"college education","college education",2.1,NA,2.4,2.5,NA,2.6,NA,NA,4,3,NA,3.45454545454545,3.09090909090909,NA,3,11,4.08487337440109,0
"126",7.2,4.67077344284736,0,"college education","college education",2,2.8,2.7,1.4,2.9,2.1,3.83333333333333,2.5,3.33333333333333,3.18181818181818,3,3,2.81818181818182,2.63636363636364,3.18181818181818,17,4.67077344284736,0
"127",11.1,3.17043121149897,1,"high school","high school",4.6,3.4,3.8,4,3.6,4.2,NA,3.66666666666667,3.66666666666667,2.63636363636364,2.90909090909091,2.63636363636364,2.45454545454545,3,2.54545454545455,9.25,3.17043121149897,1
"128",10.4,4.53935660506502,1,"college education","college education",2.8,NA,NA,1.2,NA,NA,3.83333333333333,3.83333333333333,4,3.36363636363636,NA,NA,2.63636363636364,NA,NA,12,4.53935660506502,1
"129",8.2,4.21629021218344,1,"college education","college education",2.6,NA,NA,4,NA,NA,NA,2.83333333333333,4,3.18181818181818,NA,NA,2.90909090909091,NA,NA,6,4.21629021218344,1
"130",13.1,3.01437371663244,0,"high school","high school",2.2,4.2,4.3,2.2,NA,NA,3.16666666666667,2.16666666666667,3.33333333333333,2.45454545454545,2.27272727272727,2.27272727272727,2.45454545454545,NA,NA,5.5,3.01437371663244,0
"131",3.4,4.08213552361396,0,"college education","high school",1.7,NA,NA,2.4,NA,NA,2.66666666666667,NA,NA,3.18181818181818,NA,NA,3.18181818181818,NA,NA,13.3333333333333,4.08213552361396,0
"132",5.1,3.08555783709788,0,"college education","college education",3,3.3,3.4,3.3,4.2,3.7,2,NA,2.66666666666667,2.45454545454545,3.09090909090909,3.09090909090909,2.81818181818182,3,2.54545454545455,22.5,3.08555783709788,0
"133",22.2,4.21081451060917,1,"high school","high school",1,NA,4.1,1,NA,3.8,4,NA,3.33333333333333,3.09090909090909,NA,3.09090909090909,3.09090909090909,NA,3.18181818181818,5,4.21081451060917,1
"134",14.1,4.08487337440109,0,"high school","college education",3.2,NA,3.4,3.2,NA,4.3,NA,NA,2.5,2.81818181818182,NA,3.27272727272727,3.27272727272727,NA,2.90909090909091,15,4.08487337440109,0
"135",5.2,3.76180698151951,1,"college education","college education",3.2,NA,NA,1.3,NA,NA,NA,NA,NA,3.27272727272727,NA,NA,3.63636363636364,NA,NA,14,3.76180698151951,1
"136",12.1,3.0362765229295,1,"college education","college education",2.1,2,1.8,1.3,1.8,1.8,3.66666666666667,4,3.66666666666667,3.27272727272727,3.18181818181818,3.27272727272727,3.72727272727273,3.09090909090909,3.18181818181818,14.4166666666667,3.0362765229295,1
"137",23.1,2.66392881587953,1,"less than high school","high school",3.8,NA,4.3,3.1,NA,2.5,3,NA,3,3.36363636363636,NA,2.90909090909091,2.72727272727273,NA,3,14.1666666666667,2.66392881587953,1
"138",11.2,3.70431211498973,1,"high school","college education",3.4,NA,NA,2.4,NA,NA,3.5,3.83333333333333,3.5,3.36363636363636,NA,NA,2.90909090909091,NA,NA,12.1666666666667,3.70431211498973,1
"139",7.1,3.74537987679671,1,"college education","college education",2.2,1.9,NA,3.4,2.7,NA,2.83333333333333,3.83333333333333,3.83333333333333,3.63636363636364,3.27272727272727,NA,3.27272727272727,3.09090909090909,NA,18,3.74537987679671,1
"140",5.2,3.54551676933607,1,"college education","college education",2.1,1.8,NA,1.8,1.8,NA,3.83333333333333,3.83333333333333,NA,3.27272727272727,3.27272727272727,NA,2.90909090909091,3.18181818181818,NA,19.3333333333333,3.54551676933607,1
"141",20.1,3.75359342915811,1,"college education","college education",1.8,1.8,1.6,1.6,1.8,2,NA,3.5,3.83333333333333,3.63636363636364,3.27272727272727,3.09090909090909,2.81818181818182,3,3.27272727272727,15.9166666666667,3.75359342915811,1
"142",4.1,3.66598220396988,0,"college education","college education",2.5,NA,NA,2.2,NA,NA,NA,NA,NA,3.18181818181818,NA,NA,3.72727272727273,NA,NA,16.75,3.66598220396988,0
"143",10.4,4.34496919917864,1,"college education","college education",2.2,NA,1.725,2.6,NA,2.975,NA,NA,NA,3.18181818181818,NA,2.63636363636364,2.81818181818182,NA,2.90909090909091,14.1666666666667,4.34496919917864,1
"144",25.1,5.05133470225873,0,"high school","college education",3.9,4.2,NA,2.4,2.5,NA,3,3.66666666666667,4,3.09090909090909,3.18181818181818,NA,3.18181818181818,3,NA,21,5.05133470225873,0
"145",14.1,3.66872005475702,1,"high school","college education",1.4,NA,NA,1.3,NA,NA,NA,NA,4,3.54545454545455,NA,NA,3.36363636363636,NA,NA,14.1666666666667,3.66872005475702,1
"146",12.1,2.99794661190965,1,"college education",NA,1.6,NA,NA,2.2,NA,NA,3.66666666666667,4,3.66666666666667,3.63636363636364,NA,NA,3.18181818181818,NA,NA,9.36223484566483,2.99794661190965,1
"147",5.2,3.78097193702943,0,"college education","college education",3.8,NA,4.2,3.9,NA,4,NA,NA,2.83333333333333,2.90909090909091,NA,2.72727272727273,2.72727272727273,NA,2.54545454545455,8,3.78097193702943,0
"148",15.1,4.62970568104038,1,"high school","high school",1.2,1.3,NA,1.4,1.3,NA,NA,3.33333333333333,NA,2.90909090909091,3.45454545454545,NA,3.45454545454545,3.18181818181818,NA,13,4.62970568104038,1
"149",13.2,4.38056125941136,1,"college education","college education",2,2.2,3,1.6,2.2,1.9,3.66666666666667,4,3.83333333333333,3.18181818181818,3.27272727272727,3.72727272727273,3.18181818181818,3.27272727272727,3.18181818181818,10.1666666666667,4.38056125941136,1
"150",16.1,3.0280629705681,1,"high school","high school",2.9,NA,3.9,3.9,NA,4.2,NA,3.66666666666667,4,3.09090909090909,NA,3.36363636363636,2.45454545454545,NA,3,14,3.0280629705681,1
"151",7.2,4.66803559206023,1,"college education","high school",2.7,1.4,1.6,1.2,1.4,1,3.66666666666667,3.16666666666667,4,3.09090909090909,3.18181818181818,2.09090909090909,3.18181818181818,2.81818181818182,3.36363636363636,14.3333333333333,4.66803559206023,1
"152",10.3,3.74537987679671,1,"college education","college education",1.6,NA,NA,2.2,NA,NA,NA,NA,2.83333333333333,3.27272727272727,NA,NA,3.09090909090909,NA,NA,7,3.74537987679671,1
"153",2.1,4.26009582477755,1,NA,NA,NA,NA,2.8,NA,NA,3.2,NA,NA,3.66666666666667,NA,NA,4,NA,NA,3.27272727272727,NA,4.26009582477755,1
"154",12.2,4.58042436687201,1,"college education","college education",3.6,NA,NA,2.8,NA,NA,3.83333333333333,4,3.66666666666667,3.27272727272727,NA,NA,2.90909090909091,NA,NA,11,4.58042436687201,1
"155",16.1,3.50171115674196,1,"high school","high school",4,NA,3.4,3.2,NA,2.6,3.83333333333333,3.83333333333333,3.83333333333333,3.27272727272727,NA,2.90909090909091,3.09090909090909,NA,3.18181818181818,10.25,3.50171115674196,1
"156",8.1,3.49075975359343,1,"high school","college education",4.1,2.8,NA,3.9,3,NA,NA,3,3.83333333333333,2.90909090909091,2.90909090909091,3.45454545454545,3.27272727272727,3.50714581798111,NA,6.66666666666667,3.49075975359343,1
"157",21.1,4.41067761806982,1,"high school","college education",2.1,1.8,4,3.7,4,4,3.16666666666667,2.66666666666667,2.5,3,3.18181818181818,3.54545454545455,2.18181818181818,2.27272727272727,2.27272727272727,15,4.41067761806982,1
"158",13.1,3.52087611225188,1,"college education","high school",3.9,1.7,3.7,1.8,2.5,2.2,3.33333333333333,3.16666666666667,2.83333333333333,3,3,3.45454545454545,3,2.90909090909091,3,6.58333333333333,3.52087611225188,1
"159",22.1,4.51745379876797,0,"high school","high school",3.7,4,2.4,1.1,1,3.9,3.2,4,4,3,2.90909090909091,3.09090909090909,2.72727272727273,2.45454545454545,2.81818181818182,5.66666666666667,4.51745379876797,0
"160",19.1,4.06297056810404,1,"less than high school","high school",1.7,3,3.7,2.1,3.1,2.7,3.16666666666667,3,4,2.90909090909091,2.72727272727273,3.18181818181818,2.36363636363636,3,2.72727272727273,18.25,4.06297056810404,1
"161",13.1,3.34565366187543,0,"high school","college education",1.9,1.6,2.4,5,4.2,3,3.33333333333333,2.83333333333333,3.66666666666667,3.18181818181818,3.18181818181818,3.27272727272727,2.36363636363636,3,3.18181818181818,9.25,3.34565366187543,0
"162",14.1,4.75290896646133,0,"high school","high school",2.3,NA,NA,3.2,NA,NA,NA,NA,NA,3.09090909090909,NA,NA,3.27272727272727,NA,NA,15,4.75290896646133,0
"163",13.2,3.9917864476386,1,"college education","college education",3.9,1.6,NA,1.8,NA,NA,3,4,NA,3.72727272727273,3.90909090909091,NA,3.36363636363636,NA,NA,18.6666666666667,3.9917864476386,1
"164",18.2,4.32854209445585,0,"high school","high school",1.8,2.2,1.7,2,2.7,2.6,3.33333333333333,3.5,3.33333333333333,3.72727272727273,3.72727272727273,3.45454545454545,3.36363636363636,3.09090909090909,3.09090909090909,7.16666666666667,4.32854209445585,0
"165",19.2,3.47433264887064,0,"college education","college education",2.4,NA,NA,1.6,NA,NA,3,NA,3.83333333333333,3.54545454545455,NA,NA,3.09090909090909,NA,NA,15,3.47433264887064,0
"166",19.2,3.98904859685147,0,"high school","college education",2.4,NA,2.8,2,NA,2.4,3,NA,4,2.81818181818182,NA,3.27272727272727,2.36363636363636,NA,2.63636363636364,16.75,3.98904859685147,0
"167",18.1,3.99726214921287,0,"high school","college education",2.1,2.8,2.7,2.5,2.6,2.1,3.33333333333333,3.33333333333333,3,2.81818181818182,3,3.18181818181818,3.45454545454545,3.54545454545455,3.45454545454545,7.5,3.99726214921287,0
"168",10.4,4.2984257357974,0,"college education","less than high school",2,NA,1.5,2.8,NA,3.2,3.83333333333333,NA,3.5,3.17895037005118,NA,3.36363636363636,2.72727272727273,NA,3,8.5,4.2984257357974,0
"169",13.1,3.3264887063655,1,"high school","high school",NA,NA,NA,3.9,NA,NA,2,3.66666666666667,4,2.90909090909091,NA,NA,3,NA,NA,11,3.3264887063655,1
"170",4.1,4.24093086926762,0,"high school","high school",3.9,3.5,4,3.2,4.2,3.9,3.16666666666667,3.16666666666667,2.83333333333333,2.63636363636364,3,2.63636363636364,3,3.27272727272727,3.27272727272727,10.25,4.24093086926762,0
"171",17.1,4,0,NA,NA,NA,NA,1.5,NA,NA,2,NA,NA,4,NA,NA,3.63636363636364,NA,NA,3.36363636363636,NA,4,0
"172",3.2,3.39767282683094,0,"college education","college education",2.2,2,2.1,3.1,2.5,1.9,3.66666666666667,3.66666666666667,3.5,3.27272727272727,3.27272727272727,3.27272727272727,2.45454545454545,2.81818181818182,2.90909090909091,11.1666666666667,3.39767282683094,0
"173",5.2,4.15879534565366,1,"college education","college education",2.7,2.3,2.5,1.7,2.2,2.4,3.16666666666667,3,3.83333333333333,2.90909090909091,3.36363636363636,3.18181818181818,2.54545454545455,2.63636363636364,2.81818181818182,20.1666666666667,4.15879534565366,1
"174",15.1,4.65434633812457,0,"college education","college education",1.9,NA,NA,1.8,NA,NA,NA,NA,NA,3.36363636363636,NA,NA,3.45454545454545,NA,NA,12.25,4.65434633812457,0
"175",10.1,2.85010266940452,0,"college education","college education",1.7,NA,NA,1.7,NA,NA,NA,NA,3.66666666666667,3.27272727272727,NA,NA,3.09090909090909,NA,NA,10.8333333333333,2.85010266940452,0
"176",4.1,4.33127994524298,0,"high school","college education",2.1,NA,1.6,1.8,NA,2.6,3.33333333333333,NA,3.33333333333333,3.63636363636364,NA,3.90909090909091,3.09090909090909,NA,3.09090909090909,10.5833333333333,4.33127994524298,0
"177",24.2,3.72895277207392,0,"less than high school","high school",2.4,NA,1.7,1,NA,3.3,3.83333333333333,NA,3.83333333333333,3.36363636363636,NA,3.27272727272727,3.45454545454545,NA,2.72727272727273,11.75,3.72895277207392,0
"178",7.1,3.59206023271732,0,"high school","high school",2.1,2,2.1,1.8,3.2,2.6,NA,3.5,3.16666666666667,3.45454545454545,3.54545454545455,3.63636363636364,3.45454545454545,3.54545454545455,3.36363636363636,12.75,3.59206023271732,0
"179",14.1,3.83846680355921,1,"high school","high school",3.1,NA,2.1,3.3,NA,2.3,NA,NA,4,3.72727272727273,NA,3.63636363636364,3,NA,3.18181818181818,17.4166666666667,3.83846680355921,1
"180",14.1,3.25256673511294,0,"college education","college education",1.9,NA,2.4,3,NA,3.1,NA,NA,4,3,NA,2.81818181818182,2.63636363636364,NA,3.45454545454545,23.3333333333333,3.25256673511294,0
"181",21.1,5.22381930184805,0,"college education","high school",5.1,3.9,2,2.2,1.8,1.2,1.66666666666667,4,3.5,3,3.45454545454545,3.54545454545455,2.63636363636364,3.36363636363636,3.45454545454545,12.4166666666667,5.22381930184805,0
"182",22.2,3.71252566735113,1,"high school","college education",2.1,2.8,3.1,2.8,3.3,4.2,4,3.33333333333333,4,3.09090909090909,3,3.09090909090909,2.90909090909091,3.12976167038775,3.18181818181818,14.3333333333333,3.71252566735113,1
"183",7.2,4.33401779603012,0,"high school","college education",2.4,2.1,1.7,2.2,2.8,1.8,3.5,2.5,2.2,2.63636363636364,3.18181818181818,3.18181818181818,2.90909090909091,3,3.09090909090909,15,4.33401779603012,0
"184",22.2,3.51813826146475,0,"less than high school","high school",1,1,1,1,1,1,3.8,3.33333333333333,3.33333333333333,3.36363636363636,3.45454545454545,3.36363636363636,3.36363636363636,3.45454545454545,3.27272727272727,12,3.51813826146475,0
"185",17.1,4.27652292950034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27652292950034,0
"186",15.1,4.62970568104038,0,"high school","college education",1.2,1.2,NA,1.5,1.4,NA,NA,3.5,NA,3.45454545454545,3.27272727272727,NA,3.09090909090909,3.09090909090909,NA,7.83333333333333,4.62970568104038,0
"187",19.2,3.66598220396988,0,"college education","college education",2.2,NA,NA,4.1,NA,NA,3.16666666666667,NA,3.83333333333333,3.36363636363636,NA,NA,3.09090909090909,NA,NA,19.25,3.66598220396988,0
"188",22.2,3.68788501026694,1,"high school","high school",2.3,2.7,2.2,2.3,2.9,2.7,3.8,3.33333333333333,4,2.72727272727273,2.54545454545455,3.36363636363636,2.54545454545455,2.72727272727273,3.18181818181818,10,3.68788501026694,1
"189",19.2,4.3066392881588,1,"high school","high school",4.4,5.6,4.3,3.4,2.1,2,3.16666666666667,3.66666666666667,3.5,3.09090909090909,3.18181818181818,3.27272727272727,3,2.90909090909091,3.09090909090909,18,4.3066392881588,1
"190",3.3,4.03011635865845,1,"high school","college education",2.6,NA,2.6,2.9,NA,2.4,4,NA,3.83333333333333,2.81818181818182,NA,3.09090909090909,3,NA,3.09090909090909,8.66666666666667,4.03011635865845,1
"191",1.1,4,1,"college education","college education",2.4,NA,NA,1.5,NA,NA,NA,NA,NA,3.81818181818182,NA,NA,3.63636363636364,NA,NA,14.0430523727169,4,1
"192",14.1,3.75359342915811,1,"college education","college education",2.2,NA,2,4,NA,1.3,NA,NA,4,2.90909090909091,NA,3.3,2.81818181818182,NA,3,10.4946906989838,3.75359342915811,1
"193",13.2,4.53661875427789,0,"high school","college education",2.6,1.5,2.1,2,2.6,NA,3.66666666666667,3.5,3.83333333333333,3.36363636363636,3.54545454545455,3.09090909090909,2.63636363636364,2.63636363636364,NA,6.66666666666667,4.53661875427789,0
"194",13.1,3.4880219028063,1,"less than high school","high school",4.9,NA,4.3,4.3,NA,NA,3.16666666666667,3.33333333333333,3.33333333333333,2.63636363636364,NA,2.54545454545455,2.72727272727273,NA,NA,13,3.4880219028063,1
"195",1.1,3.74811772758385,1,"college education","college education",3,NA,NA,1.6,NA,NA,NA,NA,NA,3.18181818181818,NA,NA,3.18181818181818,NA,NA,11.551649495415,3.74811772758385,1
"196",13.1,3.89048596851472,0,"high school","high school",2.2,NA,NA,1.2,NA,NA,3.33333333333333,3,3.16666666666667,3.09090909090909,NA,NA,4,NA,NA,5.5,3.89048596851472,0
"197",25.1,4.61327857631759,0,"high school","college education",3.4,3,NA,5.1,4.2,NA,3,3.33333333333333,3.66666666666667,2.90909090909091,2.75,NA,2.54545454545455,2.45454545454545,NA,19,4.61327857631759,0
"198",18.1,4.21629021218344,0,"college education","college education",1.4,1.8,2.4,1.5,2.6,2.3,3.16666666666667,3.16666666666667,3.16666666666667,2.72727272727273,2.81818181818182,2.81818181818182,2.45454545454545,2.54545454545455,2.36363636363636,29.6666666666667,4.21629021218344,0
"199",9.1,4.75564681724846,0,"college education","college education",1.9,NA,1.4,4,NA,3.6,2.5,NA,3.33333333333333,2.72727272727273,NA,2.72727272727273,3,NA,2.90909090909091,16.5,4.75564681724846,0
"200",20.3,4.43805612594114,0,NA,NA,NA,2.3,NA,NA,2,NA,NA,3.66666666666667,NA,NA,3.45454545454545,NA,NA,3.45454545454545,NA,NA,4.43805612594114,0
"201",18.1,3.72621492128679,0,"high school","college education",1.9,1.6,2.2,2.8,2.5,3.4,3.5,3.16666666666667,3.16666666666667,3,3.18181818181818,3.09090909090909,2.27272727272727,2.81818181818182,2,17.3333333333333,3.72621492128679,0
"202",18.1,4.44900752908966,0,"high school","high school",2.4,2.4,3.1,3.2,1.2,1.8,3.83333333333333,3,3.66666666666667,3.90909090909091,3.09090909090909,3,2.90909090909091,2.81818181818182,3.09090909090909,4.83333333333333,4.44900752908966,0
"203",13.1,3.68788501026694,0,"college education","college education",2,1.8,2.4,1.8,1.5,2.1,3.33333333333333,3.33333333333333,3.5,3.54545454545455,3.63636363636364,3.36363636363636,3.18181818181818,2.90909090909091,3.09090909090909,12.1666666666667,3.68788501026694,0
"204",2.1,3.65229295003422,0,NA,NA,NA,4.3,3.5,NA,2.7,3.6,NA,4,3.5,NA,2.45454545454545,2.72727272727273,NA,2.72727272727273,3,NA,3.65229295003422,0
"205",14.1,4.63518138261465,0,"college education","college education",2.3,2.6,2.7,2.6,3.3,2.4,NA,NA,3.8,3,3.36363636363636,3,2.81818181818182,2.45454545454545,3,11,4.63518138261465,0
"206",1.1,4.15879534565366,0,"college education","college education",2.8,NA,1.5,1.9,NA,NA,NA,NA,NA,3.63636363636364,NA,3,2.81818181818182,NA,NA,9,4.15879534565366,0
"207",11.2,4.18617385352498,0,"college education","college education",4.6,NA,NA,3.7,NA,NA,3.16666666666667,3.5,3.5,2.81818181818182,NA,NA,2.18181818181818,NA,NA,15.7039876242515,4.18617385352498,0
"208",7.2,4.29295003422313,0,"high school","college education",2.7,2.5,2.5,1.6,1.8,1.4,3.5,3.16666666666667,3.33333333333333,3,2.90909090909091,3,2.81818181818182,2.86477056636231,2.81818181818182,10,4.29295003422313,0
"209",2.1,3.65229295003422,0,NA,NA,NA,1.9,1.5,NA,1.9,1.9,NA,3.83333333333333,3.66666666666667,NA,3.45454545454545,3.63636363636364,NA,3.18181818181818,3.54545454545455,NA,3.65229295003422,0
"210",10.4,4.26830937713895,0,"college education","college education",3,NA,1.9,1.9,NA,2.3,NA,3.83333333333333,3.5,3,NA,3.36363636363636,3.54545454545455,NA,3.45454545454545,12,4.26830937713895,0
"211",20.1,3.31553730321697,0,"high school","high school",1.8,NA,1.7,3.2,NA,2.4,NA,3.5,3.83333333333333,3,NA,3.54545454545455,2.72727272727273,NA,2.81818181818182,15.5,3.31553730321697,0
"212",19.3,4.80766598220397,0,"college education","college education",4.5,4.1,3.1,3.1,2.1,1.9,3.66666666666667,3.66666666666667,NA,3,3.54545454545455,3.27272727272727,2.72727272727273,3,3.09090909090909,11.9166666666667,4.80766598220397,0
"213",7.1,4.70910335386721,0,"college education","college education",3,1,NA,3,2.8,NA,3.66666666666667,3.5,3.33333333333333,3.18181818181818,3.72727272727273,NA,2.72727272727273,3.18181818181818,NA,12,4.70910335386721,0
"214",22.1,4.95277207392197,1,"high school","high school",1.6,2.3,NA,1.5,1.5,NA,3.5,3.5,3.66666666666667,3.18181818181818,3.36363636363636,NA,2.81818181818182,3,NA,19,4.95277207392197,1
"215",24.2,3.7864476386037,1,"high school","high school",2.7,2.4,2.8,2.2,2.5,2.9,3.33333333333333,NA,3.83333333333333,3.36363636363636,3.81818181818182,3.90909090909091,2.45454545454545,3.72727272727273,2.45454545454545,6.91666666666667,3.7864476386037,1
